user_id,anchor,anchor_label,anchor_group,anchor_description,cosine_similarity,cosine_distance,n_anchor_terms,n_posts,label_majority,targets,channel_id,channel_title,group_label,corpus,source_kind,n_videos,similarity_zscore_within_anchor,distance_zscore_within_anchor
afghanistan_news::UCJg9wBPyKMNA5sRDnvzmkdg,peace,Peace,theme,General peace and de-escalation framing.,0.43189704418182373,0.5681029558181763,1,4507,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,afghanistan_news,afghanistan,news,18,0.3285790488272873,-0.3285790488272873
afghanistan_news::UCK7tptUDHh-RYDsdxO1-5QQ,peace,Peace,theme,General peace and de-escalation framing.,0.43198925256729126,0.5680107474327087,1,4589,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,afghanistan_news,afghanistan,news,4,0.43162218455317686,-0.43162218455317686
afghanistan_news::UCLXo7UDZvByw2ixzpQCufnA,peace,Peace,theme,General peace and de-escalation framing.,0.43199703097343445,0.5680029690265656,1,3634,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,afghanistan_news,afghanistan,news,1,0.4403145757698728,-0.4403145757698728
afghanistan_news::UCVSNOxehfALut52NbkfRBaA,peace,Peace,theme,General peace and de-escalation framing.,0.4327908754348755,0.5672091245651245,1,3016,news,,UCVSNOxehfALut52NbkfRBaA,Voice of America,afghanistan_news,afghanistan,news,46,1.3274380425864603,-1.3274380425864603
afghanistan_news::UCZaT_X_mc0BI-djXOlfhqWQ,peace,Peace,theme,General peace and de-escalation framing.,0.43144690990448,0.56855309009552,1,43295,news,,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,afghanistan_news,afghanistan,news,9,-0.17444729959024233,0.17444729959024233
afghanistan_news::UCcyq283he07B7_KUX07mmtA,peace,Peace,theme,General peace and de-escalation framing.,0.43228286504745483,0.5677171349525452,1,2141,news,,UCcyq283he07B7_KUX07mmtA,Business Insider,afghanistan_news,afghanistan,news,2,0.7597349748477678,-0.7597349748477678
afghanistan_news::UCzuqE7-t13O4NIDYJfakrhw,peace,Peace,theme,General peace and de-escalation framing.,0.43211567401885986,0.5678843259811401,1,3511,news,,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,afghanistan_news,afghanistan,news,15,0.5728985199601658,-0.5728985199601658
afghanistan_influencers::UC-3jIAlnQmbbVMV6gR7K8aQ,iran,Iran,country,Direct proximity to Iran-related language.,0.5962458252906799,0.40375417470932007,1,7028,influencer,,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,afghanistan_influencers,afghanistan,influencer,26,-1.1833767048453672,1.1833767048453672
afghanistan_influencers::UCCRNUa9EwvRXMYwUmDi3JtA,iran,Iran,country,Direct proximity to Iran-related language.,0.5966737270355225,0.40332627296447754,1,975,influencer,,UCCRNUa9EwvRXMYwUmDi3JtA,Chad Prather,afghanistan_influencers,afghanistan,influencer,3,-0.8590605619140868,0.8590605619140868
afghanistan_influencers::UCD8YGIxFCnVqv-ZGqgtVWAg,iran,Iran,country,Direct proximity to Iran-related language.,0.5986901521682739,0.4013098478317261,1,6425,influencer,,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,afghanistan_influencers,afghanistan,influencer,7,0.669232391890791,-0.669232391890791
afghanistan_influencers::UCIveFvW-ARp_B_RckhweNJw,iran,Iran,country,Direct proximity to Iran-related language.,0.5960891842842102,0.4039108157157898,1,3067,influencer,,UCIveFvW-ARp_B_RckhweNJw,StevenCrowder,afghanistan_influencers,afghanistan,influencer,2,-1.3020983685343774,1.3020983685343774
afghanistan_influencers::UCJdKr0Bgd_5saZYqLCa9mng,iran,Iran,country,Direct proximity to Iran-related language.,0.5968180894851685,0.40318191051483154,1,497,influencer,,UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,afghanistan_influencers,afghanistan,influencer,3,-0.7496450864746717,0.7496450864746717
afghanistan_influencers::UCLdP3jmBYe9lAZQbY6OSYjw,iran,Iran,country,Direct proximity to Iran-related language.,0.6005064845085144,0.3994935154914856,1,188,influencer,,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,afghanistan_influencers,afghanistan,influencer,6,2.045870617764159,-2.045870617764159
afghanistan_influencers::UCQANb2YPwAtK-IQJrLaaUFw,iran,Iran,country,Direct proximity to Iran-related language.,0.596660852432251,0.403339147567749,1,9609,influencer,,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,afghanistan_influencers,afghanistan,influencer,2,-0.8688185068748273,0.8688185068748273
afghanistan_influencers::UCaYw_yJ_YLPEv6zR2c7hgHA,iran,Iran,country,Direct proximity to Iran-related language.,0.5968996286392212,0.4031003713607788,1,3658,influencer,,UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,afghanistan_influencers,afghanistan,influencer,1,-0.6878447683899813,0.6878447683899813
afghanistan_influencers::UCeJGFZww0__Ln7OFfeYRs4w,iran,Iran,country,Direct proximity to Iran-related language.,0.5964357852935791,0.4035642147064209,1,700,influencer,,UCeJGFZww0__Ln7OFfeYRs4w,Compound Media,afghanistan_influencers,afghanistan,influencer,1,-1.0394018410033292,1.0394018410033292
afghanistan_influencers::UClFSU9_bUb4Rc6OYfTt5SPw,iran,Iran,country,Direct proximity to Iran-related language.,0.5961353778839111,0.40386462211608887,1,15611,influencer,,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,afghanistan_influencers,afghanistan,influencer,3,-1.2670872234206092,1.2670872234206092
afghanistan_influencers::UCnQC_G5Xsjhp9fEJKuIcrSw,iran,Iran,country,Direct proximity to Iran-related language.,0.597562849521637,0.40243715047836304,1,71485,influencer,,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,afghanistan_influencers,afghanistan,influencer,22,-0.1851750758984982,0.1851750758984982
afghanistan_influencers::UCtoaZpBnrd0lhycxYJ4MNOQ,iran,Iran,country,Direct proximity to Iran-related language.,0.5964683294296265,0.40353167057037354,1,3638,influencer,,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,afghanistan_influencers,afghanistan,influencer,3,-1.0147359245747904,1.0147359245747904
afghanistan_influencers::UCvixJtaXuNdMPUGdOPcY8Ag,iran,Iran,country,Direct proximity to Iran-related language.,0.5974449515342712,0.40255504846572876,1,8075,influencer,,UCvixJtaXuNdMPUGdOPcY8Ag,David Pakman Show,afghanistan_influencers,afghanistan,influencer,16,-0.2745325533630577,0.2745325533630577
afghanistan_influencers::UCx_2Vso6Qz76n-w5KV8DZcA,iran,Iran,country,Direct proximity to Iran-related language.,0.6010935306549072,0.3989064693450928,1,191,influencer,,UCx_2Vso6Qz76n-w5KV8DZcA,Allie Beth Stuckey,afghanistan_influencers,afghanistan,influencer,2,2.4908058025712605,-2.4908058025712605
afghanistan_news::UC3ScyryU9Oy9Wse3a8OAmYQ,iran,Iran,country,Direct proximity to Iran-related language.,0.5983055830001831,0.4016944169998169,1,492,news,,UC3ScyryU9Oy9Wse3a8OAmYQ,FRONTLINE PBS | Official,afghanistan_news,afghanistan,news,1,0.37775896185978086,-0.37775896185978086
afghanistan_news::UC9k-yiEpRHMNVOnOi_aQK8w,iran,Iran,country,Direct proximity to Iran-related language.,0.597922682762146,0.402077317237854,1,6184,news,,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,afghanistan_news,afghanistan,news,4,0.08755045061997792,-0.08755045061997792
afghanistan_news::UCJg9wBPyKMNA5sRDnvzmkdg,iran,Iran,country,Direct proximity to Iran-related language.,0.5981475710868835,0.40185242891311646,1,4507,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,afghanistan_news,afghanistan,news,18,0.2579982577351362,-0.2579982577351362
afghanistan_news::UCK7tptUDHh-RYDsdxO1-5QQ,iran,Iran,country,Direct proximity to Iran-related language.,0.5980465412139893,0.40195345878601074,1,4589,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,afghanistan_news,afghanistan,news,4,0.18142549519599138,-0.18142549519599138
afghanistan_news::UCLXo7UDZvByw2ixzpQCufnA,iran,Iran,country,Direct proximity to Iran-related language.,0.5992473363876343,0.4007526636123657,1,3634,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,afghanistan_news,afghanistan,news,1,1.091534565469508,-1.091534565469508
afghanistan_news::UCVSNOxehfALut52NbkfRBaA,iran,Iran,country,Direct proximity to Iran-related language.,0.5986766219139099,0.4013233780860901,1,3016,news,,UCVSNOxehfALut52NbkfRBaA,Voice of America,afghanistan_news,afghanistan,news,46,0.6589775145477904,-0.6589775145477904
afghanistan_news::UCZaT_X_mc0BI-djXOlfhqWQ,iran,Iran,country,Direct proximity to Iran-related language.,0.598517119884491,0.40148288011550903,1,43295,news,,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,afghanistan_news,afghanistan,news,9,0.5380874186452822,-0.5380874186452822
afghanistan_news::UCcyq283he07B7_KUX07mmtA,iran,Iran,country,Direct proximity to Iran-related language.,0.5986037254333496,0.4013962745666504,1,2141,news,,UCcyq283he07B7_KUX07mmtA,Business Insider,afghanistan_news,afghanistan,news,2,0.6037276687747084,-0.6037276687747084
afghanistan_news::UCzuqE7-t13O4NIDYJfakrhw,iran,Iran,country,Direct proximity to Iran-related language.,0.5983729362487793,0.4016270637512207,1,3511,news,,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,afghanistan_news,afghanistan,news,15,0.42880747021921073,-0.42880747021921073
afghanistan_influencers::UC-3jIAlnQmbbVMV6gR7K8aQ,israel,Israel,country,Direct proximity to Israel-related language.,0.5374891757965088,0.4625108242034912,1,7028,influencer,,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,afghanistan_influencers,afghanistan,influencer,26,-0.8728840881897236,0.8728840881897723
afghanistan_influencers::UCCRNUa9EwvRXMYwUmDi3JtA,israel,Israel,country,Direct proximity to Israel-related language.,0.5377691984176636,0.4622308015823364,1,975,influencer,,UCCRNUa9EwvRXMYwUmDi3JtA,Chad Prather,afghanistan_influencers,afghanistan,influencer,3,-0.6274525150438077,0.6274525150438564
afghanistan_influencers::UCD8YGIxFCnVqv-ZGqgtVWAg,israel,Israel,country,Direct proximity to Israel-related language.,0.540830671787262,0.45916932821273804,1,6425,influencer,,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,afghanistan_influencers,afghanistan,influencer,7,2.0558386495993766,-2.0558386495993277
afghanistan_influencers::UCIveFvW-ARp_B_RckhweNJw,israel,Israel,country,Direct proximity to Israel-related language.,0.5375412106513977,0.4624587893486023,1,3067,influencer,,UCIveFvW-ARp_B_RckhweNJw,StevenCrowder,afghanistan_influencers,afghanistan,influencer,2,-0.8272770717239116,0.8272770717239603
afghanistan_influencers::UCJdKr0Bgd_5saZYqLCa9mng,israel,Israel,country,Direct proximity to Israel-related language.,0.5374457836151123,0.4625542163848877,1,497,influencer,,UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,afghanistan_influencers,afghanistan,influencer,3,-0.9109160561016493,0.9109160561016979
afghanistan_influencers::UCLdP3jmBYe9lAZQbY6OSYjw,israel,Israel,country,Direct proximity to Israel-related language.,0.5405177474021912,0.45948225259780884,1,188,influencer,,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,afghanistan_influencers,afghanistan,influencer,6,1.781569650234528,-1.7815696502344793
afghanistan_influencers::UCQANb2YPwAtK-IQJrLaaUFw,israel,Israel,country,Direct proximity to Israel-related language.,0.5374690294265747,0.4625309705734253,1,9609,influencer,,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,afghanistan_influencers,afghanistan,influencer,2,-0.8905417875774033,0.8905417875774521
afghanistan_influencers::UCaYw_yJ_YLPEv6zR2c7hgHA,israel,Israel,country,Direct proximity to Israel-related language.,0.5374575257301331,0.46254247426986694,1,3658,influencer,,UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,afghanistan_influencers,afghanistan,influencer,1,-0.9006244384111969,0.9006244384112455
afghanistan_influencers::UCeJGFZww0__Ln7OFfeYRs4w,israel,Israel,country,Direct proximity to Israel-related language.,0.5374306440353394,0.46256935596466064,1,700,influencer,,UCeJGFZww0__Ln7OFfeYRs4w,Compound Media,afghanistan_influencers,afghanistan,influencer,1,-0.9241854514994915,0.9241854514995401
afghanistan_influencers::UClFSU9_bUb4Rc6OYfTt5SPw,israel,Israel,country,Direct proximity to Israel-related language.,0.5367252826690674,0.4632747173309326,1,15611,influencer,,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,afghanistan_influencers,afghanistan,influencer,3,-1.5424138969249426,1.5424138969249912
afghanistan_influencers::UCnQC_G5Xsjhp9fEJKuIcrSw,israel,Israel,country,Direct proximity to Israel-related language.,0.5380867719650269,0.46191322803497314,1,71485,influencer,,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,afghanistan_influencers,afghanistan,influencer,22,-0.34910866197410995,0.3491086619741586
afghanistan_influencers::UCtoaZpBnrd0lhycxYJ4MNOQ,israel,Israel,country,Direct proximity to Israel-related language.,0.5369926691055298,0.4630073308944702,1,3638,influencer,,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,afghanistan_influencers,afghanistan,influencer,3,-1.30805756718195,1.3080575671819987
afghanistan_influencers::UCvixJtaXuNdMPUGdOPcY8Ag,israel,Israel,country,Direct proximity to Israel-related language.,0.5383747816085815,0.46162521839141846,1,8075,influencer,,UCvixJtaXuNdMPUGdOPcY8Ag,David Pakman Show,afghanistan_influencers,afghanistan,influencer,16,-0.09667669913011978,0.09667669913016842
afghanistan_influencers::UCx_2Vso6Qz76n-w5KV8DZcA,israel,Israel,country,Direct proximity to Israel-related language.,0.5407967567443848,0.45920324325561523,1,191,influencer,,UCx_2Vso6Qz76n-w5KV8DZcA,Allie Beth Stuckey,afghanistan_influencers,afghanistan,influencer,2,2.0261131142396436,-2.0261131142395947
afghanistan_news::UC3ScyryU9Oy9Wse3a8OAmYQ,israel,Israel,country,Direct proximity to Israel-related language.,0.5389688014984131,0.4610311985015869,1,492,news,,UC3ScyryU9Oy9Wse3a8OAmYQ,FRONTLINE PBS | Official,afghanistan_news,afghanistan,news,1,0.4239642242356099,-0.42396422423556124
afghanistan_news::UC9k-yiEpRHMNVOnOi_aQK8w,israel,Israel,country,Direct proximity to Israel-related language.,0.5382946729660034,0.4617053270339966,1,6184,news,,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,afghanistan_news,afghanistan,news,4,-0.166889562967521,0.16688956296756965
afghanistan_news::UCJg9wBPyKMNA5sRDnvzmkdg,israel,Israel,country,Direct proximity to Israel-related language.,0.5388644933700562,0.46113550662994385,1,4507,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,afghanistan_news,afghanistan,news,18,0.33254122444732703,-0.3325412244472784
afghanistan_news::UCK7tptUDHh-RYDsdxO1-5QQ,israel,Israel,country,Direct proximity to Israel-related language.,0.5386778116226196,0.46132218837738037,1,4589,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,afghanistan_news,afghanistan,news,4,0.1689201756833831,-0.16892017568333445
afghanistan_news::UCLXo7UDZvByw2ixzpQCufnA,israel,Israel,country,Direct proximity to Israel-related language.,0.5393981337547302,0.4606018662452698,1,3634,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,afghanistan_news,afghanistan,news,1,0.8002612913641821,-0.8002612913641335
afghanistan_news::UCVSNOxehfALut52NbkfRBaA,israel,Israel,country,Direct proximity to Israel-related language.,0.5389652252197266,0.46103477478027344,1,3016,news,,UCVSNOxehfALut52NbkfRBaA,Voice of America,afghanistan_news,afghanistan,news,46,0.42082972138572594,-0.42082972138567726
afghanistan_news::UCZaT_X_mc0BI-djXOlfhqWQ,israel,Israel,country,Direct proximity to Israel-related language.,0.5394163727760315,0.4605836272239685,1,43295,news,,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,afghanistan_news,afghanistan,news,9,0.8162472558985905,-0.8162472558985419
afghanistan_news::UCcyq283he07B7_KUX07mmtA,israel,Israel,country,Direct proximity to Israel-related language.,0.5385201573371887,0.4614798426628113,1,2141,news,,UCcyq283he07B7_KUX07mmtA,Business Insider,afghanistan_news,afghanistan,news,2,0.030740841717664162,-0.030740841717615507
afghanistan_news::UCzuqE7-t13O4NIDYJfakrhw,israel,Israel,country,Direct proximity to Israel-related language.,0.5391240119934082,0.4608759880065918,1,3511,news,,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,afghanistan_news,afghanistan,news,15,0.5600016479205748,-0.5600016479205261
afghanistan_influencers::UC-3jIAlnQmbbVMV6gR7K8aQ,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6753314733505249,0.3246685266494751,1,7028,influencer,,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,afghanistan_influencers,afghanistan,influencer,26,-1.2989390082759331,1.2989390082759331
afghanistan_influencers::UCCRNUa9EwvRXMYwUmDi3JtA,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6759680509567261,0.3240319490432739,1,975,influencer,,UCCRNUa9EwvRXMYwUmDi3JtA,Chad Prather,afghanistan_influencers,afghanistan,influencer,3,-0.7719115577865926,0.7719115577865926
afghanistan_influencers::UCD8YGIxFCnVqv-ZGqgtVWAg,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6779258251190186,0.32207417488098145,1,6425,influencer,,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,afghanistan_influencers,afghanistan,influencer,7,0.8489445881659246,-0.8489445881659246
afghanistan_influencers::UCIveFvW-ARp_B_RckhweNJw,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6756619215011597,0.32433807849884033,1,3067,influencer,,UCIveFvW-ARp_B_RckhweNJw,StevenCrowder,afghanistan_influencers,afghanistan,influencer,2,-1.0253584665612419,1.0253584665612419
afghanistan_influencers::UCJdKr0Bgd_5saZYqLCa9mng,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6755117774009705,0.32448822259902954,1,497,influencer,,UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,afghanistan_influencers,afghanistan,influencer,3,-1.149663911110179,1.149663911110179
afghanistan_influencers::UCLdP3jmBYe9lAZQbY6OSYjw,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6796903610229492,0.3203096389770508,1,188,influencer,,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,afghanistan_influencers,afghanistan,influencer,6,2.3098173076684003,-2.3098173076684003
afghanistan_influencers::UCQANb2YPwAtK-IQJrLaaUFw,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6754007339477539,0.3245992660522461,1,9609,influencer,,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,afghanistan_influencers,afghanistan,influencer,2,-1.24159763210846,1.24159763210846
afghanistan_influencers::UCaYw_yJ_YLPEv6zR2c7hgHA,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6759412288665771,0.32405877113342285,1,3658,influencer,,UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,afghanistan_influencers,afghanistan,influencer,1,-0.7941177705881097,0.7941177705881097
afghanistan_influencers::UCeJGFZww0__Ln7OFfeYRs4w,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6759609580039978,0.3240390419960022,1,700,influencer,,UCeJGFZww0__Ln7OFfeYRs4w,Compound Media,afghanistan_influencers,afghanistan,influencer,1,-0.7777838673941049,0.7777838673941049
afghanistan_influencers::UClFSU9_bUb4Rc6OYfTt5SPw,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6750392913818359,0.32496070861816406,1,15611,influencer,,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,afghanistan_influencers,afghanistan,influencer,3,-1.5408386863937935,1.5408386863937935
afghanistan_influencers::UCnQC_G5Xsjhp9fEJKuIcrSw,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6768970489501953,0.3231029510498047,1,71485,influencer,,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,afghanistan_influencers,afghanistan,influencer,22,-0.0027870406211559402,0.0027870406211559402
afghanistan_influencers::UCtoaZpBnrd0lhycxYJ4MNOQ,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6760384440422058,0.3239615559577942,1,3638,influencer,,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,afghanistan_influencers,afghanistan,influencer,3,-0.7136325859674998,0.7136325859674998
afghanistan_influencers::UCvixJtaXuNdMPUGdOPcY8Ag,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6767514944076538,0.3232485055923462,1,8075,influencer,,UCvixJtaXuNdMPUGdOPcY8Ag,David Pakman Show,afghanistan_influencers,afghanistan,influencer,16,-0.12329275542405574,0.12329275542405574
afghanistan_influencers::UCx_2Vso6Qz76n-w5KV8DZcA,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6788716316223145,0.32112836837768555,1,191,influencer,,UCx_2Vso6Qz76n-w5KV8DZcA,Allie Beth Stuckey,afghanistan_influencers,afghanistan,influencer,2,1.6319849986869785,-1.6319849986869785
afghanistan_news::UC3ScyryU9Oy9Wse3a8OAmYQ,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6769580841064453,0.3230419158935547,1,492,news,,UC3ScyryU9Oy9Wse3a8OAmYQ,FRONTLINE PBS | Official,afghanistan_news,afghanistan,news,1,0.047744430287185335,-0.047744430287185335
afghanistan_news::UC9k-yiEpRHMNVOnOi_aQK8w,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6768404245376587,0.3231595754623413,1,6184,news,,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,afghanistan_news,afghanistan,news,4,-0.04966682320213662,0.04966682320213662
afghanistan_news::UCJg9wBPyKMNA5sRDnvzmkdg,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6772187948226929,0.32278120517730713,1,4507,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,afghanistan_news,afghanistan,news,18,0.26358881871793216,-0.26358881871793216
afghanistan_news::UCK7tptUDHh-RYDsdxO1-5QQ,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6774184703826904,0.32258152961730957,1,4589,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,afghanistan_news,afghanistan,news,4,0.42890173624033767,-0.42890173624033767
afghanistan_news::UCLXo7UDZvByw2ixzpQCufnA,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6775456666946411,0.3224543333053589,1,3634,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,afghanistan_news,afghanistan,news,1,0.5342085320590879,-0.5342085320590879
afghanistan_news::UCVSNOxehfALut52NbkfRBaA,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6778267621994019,0.32217323780059814,1,3016,news,,UCVSNOxehfALut52NbkfRBaA,Voice of America,afghanistan_news,afghanistan,news,46,0.7669296422189879,-0.7669296422189879
afghanistan_news::UCZaT_X_mc0BI-djXOlfhqWQ,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6778311729431152,0.32216882705688477,1,43295,news,,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,afghanistan_news,afghanistan,news,9,0.7705813305463485,-0.7705813305463485
afghanistan_news::UCcyq283he07B7_KUX07mmtA,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6786084175109863,0.32139158248901367,1,2141,news,,UCcyq283he07B7_KUX07mmtA,Business Insider,afghanistan_news,afghanistan,news,2,1.4140680303947568,-1.4140680303947568
afghanistan_news::UCzuqE7-t13O4NIDYJfakrhw,taliban,Taliban,actor,Direct proximity to Taliban-related language.,0.6774715185165405,0.3225284814834595,1,3511,news,,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,afghanistan_news,afghanistan,news,15,0.47282069044778274,-0.47282069044778274
afghanistan_influencers::UC-3jIAlnQmbbVMV6gR7K8aQ,nato,NATO,institution,Direct proximity to NATO-related language.,0.6278465390205383,0.37215346097946167,1,7028,influencer,,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,afghanistan_influencers,afghanistan,influencer,26,-0.6197067699608437,0.6197067699607739
afghanistan_influencers::UCCRNUa9EwvRXMYwUmDi3JtA,nato,NATO,institution,Direct proximity to NATO-related language.,0.6279231309890747,0.3720768690109253,1,975,influencer,,UCCRNUa9EwvRXMYwUmDi3JtA,Chad Prather,afghanistan_influencers,afghanistan,influencer,3,-0.5233665411157886,0.5233665411157188
afghanistan_influencers::UCD8YGIxFCnVqv-ZGqgtVWAg,nato,NATO,institution,Direct proximity to NATO-related language.,0.6288691759109497,0.3711308240890503,1,6425,influencer,,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,afghanistan_influencers,afghanistan,influencer,7,0.6666039742372971,-0.6666039742373668
afghanistan_influencers::UCIveFvW-ARp_B_RckhweNJw,nato,NATO,institution,Direct proximity to NATO-related language.,0.6273327469825745,0.37266725301742554,1,3067,influencer,,UCIveFvW-ARp_B_RckhweNJw,StevenCrowder,afghanistan_influencers,afghanistan,influencer,2,-1.2659735191004353,1.2659735191003656
afghanistan_influencers::UCJdKr0Bgd_5saZYqLCa9mng,nato,NATO,institution,Direct proximity to NATO-related language.,0.6288697123527527,0.3711302876472473,1,497,influencer,,UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,afghanistan_influencers,afghanistan,influencer,3,0.6672787307039161,-0.6672787307039859
afghanistan_influencers::UCLdP3jmBYe9lAZQbY6OSYjw,nato,NATO,institution,Direct proximity to NATO-related language.,0.6302118301391602,0.36978816986083984,1,188,influencer,,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,afghanistan_influencers,afghanistan,influencer,6,2.355444437244077,-2.3554444372441465
afghanistan_influencers::UCQANb2YPwAtK-IQJrLaaUFw,nato,NATO,institution,Direct proximity to NATO-related language.,0.6272945404052734,0.37270545959472656,1,9609,influencer,,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,afghanistan_influencers,afghanistan,influencer,2,-1.3140311741118598,1.3140311741117898
afghanistan_influencers::UCaYw_yJ_YLPEv6zR2c7hgHA,nato,NATO,institution,Direct proximity to NATO-related language.,0.628101110458374,0.371898889541626,1,3658,influencer,,UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,afghanistan_influencers,afghanistan,influencer,1,-0.2994973400797305,0.2994973400796607
afghanistan_influencers::UCeJGFZww0__Ln7OFfeYRs4w,nato,NATO,institution,Direct proximity to NATO-related language.,0.627426028251648,0.37257397174835205,1,700,influencer,,UCeJGFZww0__Ln7OFfeYRs4w,Compound Media,afghanistan_influencers,afghanistan,influencer,1,-1.1486408668494539,1.148640866849384
afghanistan_influencers::UClFSU9_bUb4Rc6OYfTt5SPw,nato,NATO,institution,Direct proximity to NATO-related language.,0.627168595790863,0.37283140420913696,1,15611,influencer,,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,afghanistan_influencers,afghanistan,influencer,3,-1.4724489978858688,1.4724489978857989
afghanistan_influencers::UCnQC_G5Xsjhp9fEJKuIcrSw,nato,NATO,institution,Direct proximity to NATO-related language.,0.6282323598861694,0.37176764011383057,1,71485,influencer,,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,afghanistan_influencers,afghanistan,influencer,22,-0.1344069245802664,0.13440692458019657
